A,B,C,D,E,F,G,H,I,J,K,L,FORECAST
0.99995287,-0.009708665,0.116242419,0.993220872,-5.11E-12,1,563800,0.9,3270000,100247.7266,7910.459276,7641.814123,115800
0.999637905,-0.026908346,0.317355127,0.948306767,-8.08E-13,1,4568700,0.8,5270000,574023.6749,68208.12486,59068.2002,701300
0.999027119,-0.044100065,0.504991794,0.863124144,-1.11E-11,1,3990700,0.7,5270000,475133.2429,59536.35131,43330.40576,578000
0.998120693,-0.061278732,0.671184692,0.741290165,-6.76E-12,1,3401500,0.6,5270000,482617.6322,57862.79713,48719.57065,589200
0.996918894,-0.078439266,0.808876674,0.587978339,-2.46E-12,1,3194300,1.5,5270000,170878.0339,19334.88691,16987.07922,207200
0.995422079,-0.095576588,0.912220841,0.409698836,-1.27E-11,1,3002800,0.4,5270000,162115.0498,14702.35026,14682.59996,191500
0.993630691,-0.112685625,0.97682883,0.214022047,-8.42E-12,1,2893500,0.3,5270000,92460.80662,8331.64128,8507.552103,109300
0.991545259,-0.129761316,0.999957152,0.009257112,-4.12E-12,1,2689600,0.2,5270000,176515.643,13928.69297,13455.66407,203900
0.989166401,-0.146798607,0.980623696,-0.195900913,1.78E-13,1,2270000,0.1,5270000,343448.3588,40810.10864,35341.53259,419600
0.986494821,-0.163792456,0.919649429,-0.392740281,-1.01E-11,1,2006500,0,5270000,381010.8272,47742.38552,34746.78732,463500
0.983531309,-0.180737834,0.819623538,-0.572902483,-5.78E-12,1,1771100,0,5270000,192817.703,23117.62126,19464.67571,235400
0.980276742,-0.197629727,0.684793483,-0.728737185,-1.48E-12,1,1576200,1,200000,160734.2124,18187.11129,15978.67635,194900
0.976732084,-0.214463135,0.520884633,-0.853627084,-1.17E-11,1,1514700,1,200000,52063.05776,4721.642511,4715.299728,61500
0.972898383,-0.231233078,0.334857148,-0.942268906,-7.43E-12,1,1352300,1,200000,137380.0091,12379.30964,12640.68126,162400
0.968776774,-0.247934592,0.134610423,-0.990898599,-3.13E-12,1,1217100,0,200000,117042.2507,9235.700294,8922.048959,135200
0.964368477,-0.264562735,-0.071352345,-0.997451173,-1.34E-11,1,4595100,0,4720000,366121.1889,43504.19827,37674.61279,447300
0.959674796,-0.281112587,-0.274285235,-0.961648382,-9.09E-12,1,3944800,0,4720000,534565.9998,66983.54543,48750.45478,650300
0.954697119,-0.29757925,-0.465570988,-0.88501054,-4.79E-12,1,3663200,0,4720000,230660.4298,27654.72449,23284.84571,281600
0.949436922,-0.313957851,-0.637086921,-0.770791966,-4.92E-13,1,3272500,0,4720000,322210.6556,36458.20617,32031.13827,390700
0.943895758,-0.330243542,-0.781549852,-0.623842792,-1.07E-11,1,3134200,0.1,4720000,117078.3884,10617.93755,10603.67402,138300
0.93807527,-0.346431506,-0.892825363,-0.450403009,-6.45E-12,1,3018200,0.2,4720000,98128.57793,8842.36403,9029.058041,116000
0.931977178,-0.36251695,-0.966188298,-0.257837493,-2.15E-12,1,2857400,0.3,4720000,139204.097,10984.47195,10611.43101,160800
0.925603288,-0.378495115,-0.998523401,-0.05432327,-1.24E-11,1,2356800,0.4,4720000,409747.9705,48688.13247,42163.89708,500600
0.918955486,-0.394361273,-0.988457608,0.151497715,-8.10E-12,1,2003200,0.5,4720000,290669.7486,36422.23845,26508.01293,353600
0.91203574,-0.410110729,-0.936418348,0.350885561,-3.80E-12,1,1970700,0.6,4720000,206824.4266,24796.93869,20878.63474,252500
0.904846095,-0.425738821,-0.844615396,0.535373545,4.94E-13,1,1841100,0.7,220000,106881.2413,12093.63583,10625.12291,129600
0.897388682,-0.441240925,-0.716947036,0.697127641,-9.76E-12,1,1760300,0.8,220000,68401.54581,6203.393738,6195.060455,80800
0.889665706,-0.456612453,-0.558834525,0.829279189,-5.46E-12,1,1656600,0.9,220000,87723.56492,7904.768534,8071.666542,103700
0.881679452,-0.471848857,-0.376991889,0.92621656,-1.16E-12,1,668600,1,220000,855308.7555,67491.656,65199.58854,988000
0.873432285,-0.486945627,-0.179140821,0.983823443,-1.14E-11,1,926100,2,220000,607746.4404,72215.21846,62538.34115,742500
0.864926644,-0.501898296,0.02631721,0.999653642,-7.12E-12,1,531000,0.9,220000,324783.9866,40696.90727,29619.10608,395100
0.856165048,-0.51670244,0.230657718,0.973034952,-2.82E-12,1,2443800,0.8,220000,235247.427,28204.6764,23747.89662,287200
0.847150088,-0.531353676,0.42520367,0.905097696,-1.31E-11,1,2285100,1.7,220000,130880.0385,14809.10499,13010.85652,158700
0.837884432,-0.54584767,0.601693944,0.798726736,-8.77E-12,1,1869000,0.6,3200000,352251.0298,31945.94226,31903.02791,416100
0.828370822,-0.560180133,0.752634128,0.658438964,-4.48E-12,1,1698900,1.5,3200000,143893.7164,12966.25967,13240.0239,170100
0.818612074,-0.574346822,0.871614759,0.490191506,-1.77E-13,1,1369700,0.4,3200000,284987.4922,22488.11048,21724.39732,329200
0.808611076,-0.588343545,0.953583491,0.301128752,-1.04E-11,1,4217100,0.3,4670000,628864.0945,74724.51494,64711.39058,768300
0.798370787,-0.602166162,0.995059638,0.099278988,-6.13E-12,1,3752000,0.2,4670000,382326.0749,47907.19203,34866.73308,465100
0.787894238,-0.61581058,0.994281972,-0.106786519,-1.83E-12,1,3377100,0.1,4670000,307083.0793,36817.3161,30999.60461,374900
0.777184528,-0.629272763,0.951283516,-0.308317486,-1.21E-11,1,3060400,1,4670000,261182.7863,29552.88941,25964.32427,316700
0.766244827,-0.642548726,0.867890139,-0.496756184,-7.79E-12,1,2882500,0,4670000,150601.9183,13658.21468,13639.86702,177900
0.755078373,-0.65563454,0.747643025,-0.664100826,-3.49E-12,1,2770000,0,4670000,95167.80187,8575.568564,8756.629566,112500
0.74368847,-0.668526334,0.595648298,-0.803245358,8.09E-13,1,2653300,0,4670000,101026.854,7971.939529,7701.206461,116700
0.732078489,-0.681220292,0.418360201,-0.908281202,-9.44E-12,1,1877700,0,4670000,634839.2447,75434.50968,65326.24565,775600
0.720251865,-0.693712658,0.223307024,-0.974748159,-5.15E-12,1,1470700,0,4670000,334566.1417,41922.65568,30511.20267,407000
0.708212097,-0.705999734,0.018771428,-0.999823801,-8.47E-13,1,1241200,0,4670000,351806.3018,42179.3472,35514.35097,429500
0.69596275,-0.718077886,-0.186561271,-0.982443328,-1.11E-11,1,1126300,0,200000,94758.13751,10721.90399,9419.958504,114900
0.683507448,-0.729943538,-0.383971906,-0.923344776,-6.80E-12,1,1034800,0,200000,77459.6713,7024.88276,7015.445936,91500
0.670849877,-0.741593178,-0.565077713,-0.825037683,-2.50E-12,1,3532500,0,3620000,230179.1901,20741.44183,21179.36804,272100
0.657993783,-0.753023361,-0.722188288,-0.691696521,-1.28E-11,1,3389000,0,3620000,124227.5369,9802.684854,9469.778296,143500
0.644942969,-0.764230703,-0.848632149,-0.528983436,-8.46E-12,1,2873700,0.1,3620000,421780.1222,50117.84791,43402.02989,515300
0.631701299,-0.775211887,-0.939040036,-0.343807812,-4.16E-12,1,2687400,0.2,3620000,153144.1577,19189.65787,13966.18442,186300
0.61827269,-0.785963664,-0.989572904,-0.14403287,1.39E-13,1,2185400,0.3,3620000,411191.5332,49299.26029,41509.20649,502000
0.604661117,-0.796482852,-0.998084946,0.061858225,-1.01E-11,1,1991500,0.4,3620000,159909.5114,18093.7962,15896.69238,193900
0.590870608,-0.806766339,-0.964214711,0.265122597,-5.82E-12,1,1918100,0.5,3620000,62137.0478,5635.261143,5627.691057,73400
0.576905243,-0.81681108,-0.889400449,0.45712891,-1.52E-12,1,1700700,0.6,3620000,183906.49,16571.80983,16921.70016,217400
0.562769156,-0.826614104,-0.776819045,0.629723885,-1.18E-11,1,1580500,0.7,3620000,104056.7939,8211.029404,7932.176663,120200
0.548466529,-0.83617251,-0.631251109,0.775578518,-7.47E-12,1,879300,0.8,3620000,573941.8236,68198.3989,59059.77753,701200
0.534001596,-0.845483468,-0.45887798,0.888499296,-3.17E-12,1,1571400,0.9,3620000,417508.9517,52315.76614,38075.28215,507900
0.519378637,-0.854544224,-0.26701924,0.963691198,-1.34E-11,1,979700,1,3620000,484665.3988,58108.31138,48926.2898,591700
0.504601979,-0.863352097,-0.063821903,0.997961304,-9.13E-12,1,3098000,1,4470000,197515.8741,22348.96436,19635.16155,239500
0.489675995,-0.871904479,0.142085541,0.989854383,-4.83E-12,1,2852500,0.9,4470000,207828.9542,18848.18271,18822.86314,245500
0.474605102,-0.88019884,0.341959523,0.939714683,-5.32E-13,1,2523000,1.8,4470000,278735.9175,25116.88748,25647.19504,329500
0.459393759,-0.888232725,0.527312672,0.849671316,-1.08E-11,1,2377200,0.7,4470000,126218.6402,9959.801057,9621.558714,145800
0.44404647,-0.896003757,0.690274229,0.723547849,-6.49E-12,1,1613000,0.6,4470000,625508.1882,74325.75077,64366.06102,764200
0.428567774,-0.903509636,0.823924258,0.566699936,-2.19E-12,1,951600,0.5,4470000,543690.5309,68126.89058,49582.57849,661400
0.412962253,-0.910748142,0.922587498,0.385787905,-1.24E-11,1,539800,0.4,4470000,337308.1143,40441.10635,34050.77935,411800
0.397234525,-0.917717131,0.982074354,0.188493932,-8.14E-12,1,3637400,0.3,3770000,196196.3526,22199.66022,19503.98719,237900
0.381389244,-0.924414541,0.9998588,-0.016804172,-3.84E-12,1,3526600,0.2,3770000,93798.15935,8506.633987,8495.206664,110800
0.365431099,-0.930838392,0.975185643,-0.22138871,4.54E-13,1,3432000,0.1,3770000,80025.54717,7211.100321,7363.352506,94600
0.349364813,-0.936986781,0.909102596,-0.416572287,-9.80E-12,1,2909100,0,3770000,0,0,0,0
0.33319514,-0.942857889,0.804415781,-0.594066706,-5.50E-12,1,2909100,0,3770000,373160.407,44340.63043,38398.9626,455900
0.316926865,-0.948449979,0.665570578,-0.746334915,-1.20E-12,1,2216300,0,3770000,569502.2677,71361.21832,51936.51403,692800
0.300564802,-0.953761396,0.498462853,-0.866911059,-1.15E-11,1,1865200,0,3770000,287588.3413,34480.02049,29031.63824,351100
0.284113794,-0.958790567,0.310188603,-0.950675039,-7.16E-12,1,1662900,0,3770000,166836.9993,18877.64297,16585.35775,202300
0.267578708,-0.963536006,0.108742628,-0.994069938,-2.86E-12,1,2743400,0,2800000,125967.2032,11424.07164,11408.72519,148800
0.250964439,-0.967996307,-0.09732095,-0.99525305,-1.31E-11,1,2670400,0,2800000,61753.32921,5564.591157,5682.079629,73000
0.234275902,-0.972170151,-0.29925193,-0.954174136,-8.81E-12,1,2603500,0,2800000,57915.13739,4570.032172,4414.830439,66900
0.217518036,-0.976056302,-0.488475597,-0.872577556,-4.51E-12,1,2018400,0,2800000,478912.3802,56906.56474,49281.05509,585100
0.2006958,-0.97965361,-0.656956832,-0.753928193,-2.16E-13,1,1457300,0,2800000,461240.9388,57795.58256,42063.47867,561100
0.183814173,-0.982961011,-0.797541317,-0.603264327,-1.05E-11,1,1317500,0.1,2800000,114511.1083,13729.15655,11559.73519,139800
0.16687815,-0.985977527,-0.904259328,-0.426983686,-6.17E-12,1,1243800,0.2,2800000,60780.45896,6877.322228,6042.218814,73700
0.149892743,-0.988702263,-0.972579234,-0.232571783,-1.87E-12,1,1149200,0.3,2800000,80083.98804,7262.884253,7253.127711,94600
0.132862978,-0.991134415,-0.999599926,-0.028284044,-1.21E-11,1,977900,0.4,2800000,144908.8396,13057.7324,13333.42795,171300
0.115793896,-0.993273262,-0.98417401,0.177204737,-7.83E-12,1,903800,0.5,2800000,64148.15666,5061.8742,4889.969141,74100
0.098690547,-0.995118172,-0.926956523,0.375168767,-3.53E-12,1,404300,0.6,2800000,408847.6054,48581.14696,42071.24768,499500
0.081557992,-0.996668598,-0.830377128,0.557201781,7.70E-13,1,1295400,0.7,2800000,418330.9815,52418.77021,38150.24825,508900
0.064401303,-0.997924081,-0.698536932,0.715574003,-9.48E-12,1,960500,0.8,2800000,274318.8137,32889.08819,27692.09811,334900
0.047225555,-0.998884251,-0.537034345,0.843560379,-5.18E-12,1,817000,0.9,1400000,118344.5843,13390.7156,11764.70013,143500
0.030035831,-0.999548823,-0.352727347,0.935726145,-8.86E-13,1,3544900,1,3720000,329309.4223,29865.34856,29825.22917,389000
0.01283722,-0.999917599,-0.153442277,0.988157613,-1.11E-11,1,3204400,1,3720000,288041.2137,25955.38752,26503.39882,340500
-0.004365191,-0.999990473,0.052358504,0.998628353,-6.84E-12,1,2962900,0.9,3720000,209065.8547,16497.20134,15936.94396,241500
-0.02156631,-0.99976742,0.255935955,0.96669374,-2.54E-12,1,2389900,0.8,3720000,469008.3641,55729.72415,48261.91176,573000
-0.038761046,-0.999248508,0.448645444,0.893709833,-1.28E-11,1,1944400,0.7,3720000,366214.2902,45888.3123,33397.39752,445500
-0.055944313,-0.998433891,0.622303833,0.782775791,-8.50E-12,1,1893300,1.6,3720000,41856.3493,5018.311157,4225.339545,51100
-0.073111023,-0.997323808,0.769536963,0.638602272,-4.20E-12,1,1856100,2.5,3720000,30678.87481,3471.321396,3049.803798,37200
-0.090256099,-0.995918589,0.884092785,0.467311404,9.96E-14,1,1823500,0.4,3720000,27597.65338,2502.854404,2499.492213,32600
-0.107374464,-0.99421865,0.961106846,0.276176811,-1.02E-11,1,1804500,0.3,3720000,16072.78432,1448.318246,1478.897438,19000
-0.124461055,-0.992224494,0.997308852,0.073314758,-5.86E-12,1,1786300,0.2,3720000,15755.6876,1243.267347,1201.045052,18200
-0.141510814,-0.98993671,0.991161536,-0.132660504,-1.56E-12,1,2278700,0.1,2800000,426691.2045,50701.40523,43907.39022,521300
-0.158518696,-0.987355976,0.942925935,-0.333002523,-1.18E-11,1,966500,0,2800000,0,0,0,0
-0.175479668,-0.984483055,0.854650307,-0.519204057,-7.51E-12,1,966500,0,2800000,0,0,0,0
-0.192388711,-0.981318798,0.730083151,-0.683358319,-3.21E-12,1,966500,0,2800000,0,0,0,0
-0.20924082,-0.977864142,0.574514038,-0.818494728,-1.35E-11,1,966500,0,2800000,0,0,0,0
-0.226031009,-0.974120107,0.394548992,-0.918874906,-9.17E-12,1,966500,0,2800000,0,0,0,0
-0.242754309,-0.970087803,0.197829976,-0.980236349,-4.87E-12,1,966500,0,2800000,52547.81524,4146.501537,4005.683223,60700
-0.259405771,-0.965768422,-0.007289612,-0.99997343,-5.71E-13,1,3059500,0,3270000,461969.1461,54893.29199,47537.56195,564400
-0.275980468,-0.961163244,-0.212099658,-0.977248042,-1.08E-11,1,2519700,0,3270000,443731.7033,55601.59591,40466.70074,539800
-0.292473494,-0.95627363,-0.407903188,-0.913025185,-6.53E-12,1,2023700,0,3270000,406276.8934,48710.0261,41013.08052,496000
-0.308879969,-0.951101028,-0.586385682,-0.810031994,-2.23E-12,1,1494900,0,3270000,436101.8548,49345.02027,43353.12495,528800
-0.325195038,-0.945646968,-0.73996813,-0.672641931,-1.25E-11,1,1315300,0,3270000,152041.0597,13788.73163,13770.20864,179600
-0.341413873,-0.939913064,-0.862128869,-0.50668907,-8.18E-12,1,1194600,0.1,3270000,102104.4772,9200.632228,9394.890565,120700
-0.357531673,-0.933901013,-0.947680514,-0.319220369,-3.88E-12,1,1030000,0.2,3270000,142493.7461,11244.05524,10862.19866,164600
-0.37354367,-0.927612595,-0.992990234,-0.118196422,4.15E-13,1,2550200,0.3,2900000,562155.2259,66797.86133,57846.91273,686800
-0.389445124,-0.92104967,-0.996134017,0.08784657,-9.84E-12,1,2139200,0.4,2900000,337854.261,42334.67195,30811.06707,411000
-0.405231331,-0.914214181,-0.956978365,0.29015928,-5.54E-12,1,1747900,0.5,2900000,320516.4282,38427.88954,32355.68227,391300
-0.420897618,-0.907108149,-0.877185969,0.480150784,-1.24E-12,1,1533300,0.6,2900000,176980.8208,20025.41859,17593.76062,214600
-0.43643935,-0.899733679,-0.760145101,0.649753358,-1.15E-11,1,1325300,1.7,2900000,176083.1872,15969.13239,15947.68038,208000
-0.451851927,-0.892092952,-0.610825736,0.791765066,-7.20E-12,1,1141000,0.8,2900000,155906.0079,14048.68699,14345.30515,184300
-0.467130789,-0.88418823,-0.435568513,0.900155581,-2.90E-12,1,937900,0.9,2900000,175823.0853,13874.04386,13402.87088,203100
-0.482271413,-0.876021851,-0.241815484,0.970322251,-1.32E-11,1,3030900,1,3170000,433075.6116,51460.02975,44564.35866,529100
-0.49726932,-0.867596233,-0.037794099,0.999285548,-8.85E-12,1,2502400,1,3170000,434442.7662,54437.64994,39619.58381,528500
-0.51212007,-0.858913869,0.167832159,0.985815584,-4.55E-12,1,2083500,0.9,3170000,343123.7714,41138.3668,34637.86175,418900
-0.52681927,-0.849977327,0.36633166,0.930484344,-2.55E-13,1,1843300,0.8,3170000,198093.1647,22414.28493,19692.55033,240200
-0.541362569,-0.840789254,0.5492754,0.835641391,-1.05E-11,1,1721700,0.7,3170000,102940.9402,9335.800477,9323.259299,121600
-0.555745663,-0.831352367,0.708894931,0.705314098,-6.21E-12,1,1363900,0.6,3170000,302675.9067,27274.1194,27849.97386,357800
-0.569964297,-0.821669459,0.838412232,0.545036631,-1.91E-12,1,1169800,0.5,3170000,168031.8112,13259.24132,12808.94751,194100
-0.584014262,-0.811743397,0.932327534,0.361614947,-1.22E-11,1,2917900,0.4,3170000,581472.1498,69093.18679,59834.66337,710400
-0.597891401,-0.801577116,0.986652854,0.162837791,-7.87E-12,1,2389000,0.3,3170000,434771.5782,54478.85157,39649.57025,528900
-0.611591606,-0.791173626,0.999081344,-0.042854043,-3.57E-12,1,2048900,0.2,3170000,278578.1682,33399.75781,28122.07396,340100
-0.625110825,-0.780536006,0.969085245,-0.24672614,7.31E-13,1,1914500,0.1,3170000,110839.8058,12541.54827,11018.64598,134400
-0.638445056,-0.769667403,0.8979383,-0.440121357,-9.52E-12,1,1777700,0,3170000,115808.5578,10502.77554,10488.66671,136800
-0.651590353,-0.758571033,0.788661664,-0.614827439,-5.22E-12,1,1662400,1,3170000,97536.42272,8789.004937,8974.572346,115300
-0.664542825,-0.747250181,0.645895617,-0.763425735,-9.26E-13,1,1564900,0,3170000,84405.46929,6660.360789,6434.169922,97500
-0.677298641,-0.735708197,0.475702517,-0.879606227,-1.12E-11,1,1019500,0,3170000,446417.3853,53045.36047,45937.25423,545400
-0.689854025,-0.723948496,0.285309378,-0.958435475,-6.88E-12,1,717300,0,3170000,248417.4152,31127.82935,22654.7554,302200
-0.702205262,-0.711974557,0.082800975,-0.996566103,-2.58E-12,1,420800,0,3170000,242865.1187,29117.98939,24516.89188,296500
-0.714348696,-0.699789926,-0.123223455,-0.99237895,-1.28E-11,1,3423300,0,3720000,246750.5199,27919.87531,24529.60474,299200
-0.726280734,-0.687398207,-0.324015373,-0.946051816,-8.54E-12,1,3243500,0,3720000,152210.3705,13804.08656,13785.54294,179800
-0.737997846,-0.674803067,-0.511048433,-0.859551917,-4.24E-12,1,3144800,0,3720000,83493.88484,7523.632153,7682.483006,98700
-0.749496563,-0.662008234,-0.676380538,-0.736552352,6.04E-14,1,2700900,0,3720000,384282.952,30323.42722,29293.6208,443900
-0.760773483,-0.649017495,-0.812991092,-0.582276124,-1.02E-11,1,2133600,0,3720000,464342.8359,55175.34469,47781.81944,567300
-0.771825268,-0.635834692,-0.915079119,-0.403274357,-5.89E-12,1,1614100,0.1,3720000,427044.4978,53510.61333,38944.88891,519500
-0.782648649,-0.622463728,-0.978309594,-0.207148109,-1.60E-12,1,1349400,0.2,3720000,216817.5276,25995.0482,21887.42422,264700
-0.793240421,-0.60890856,-0.999997523,-0.002225607,-1.18E-11,1,1107600,0.3,3720000,199412.6862,22563.58907,19823.72469,241800
-0.803597452,-0.595173198,-0.97922196,0.202791401,-7.55E-12,1,2951900,0.4,3050000,97015.06373,8798.377752,8786.558517,114600
-0.813716675,-0.581261708,-0.91686511,0.399197158,-3.25E-12,1,2882700,0.5,3050000,58538.77235,5274.927508,5386.300142,69200
-0.823595096,-0.567178206,-0.815574868,0.578651566,-1.35E-11,1,2671300,0.6,3050000,183008.3714,14441.02842,13950.60022,211400
-0.833229793,-0.55292686,-0.679652382,0.733534348,-9.21E-12,1,2056300,0.7,3050000,503385.9405,59814.62539,51799.43408,615000
-0.842617913,-0.538511887,-0.514869411,0.857268621,-4.91E-12,1,1535800,0.8,3050000,427866.5276,53613.6174,39019.85501,520500
-0.851756679,-0.523937553,-0.328223233,0.944600185,-6.10E-13,1,1194800,0.9,3050000,279315.3642,33488.14294,28196.49286,341000
-0.860643386,-0.509208172,-0.127639515,0.991820626,-1.09E-11,1,796200,1,3050000,328725.793,37195.39539,32678.81166,398600
-0.869275404,-0.494328101,0.078364236,0.996924795,-6.56E-12,1,572400,1,3050000,189458.737,17182.17226,17159.09072,223800
-0.877650179,-0.479301745,0.281040359,0.95969595,-2.27E-12,1,452700,0.9,3050000,101258.5412,9124.404952,9317.053858,119700
-0.885765233,-0.46413355,0.471782498,0.881714962,-1.25E-11,1,5106200,0.8,5320000,187683.1358,14809.90994,14306.95425,216800
-0.893618164,-0.448828004,0.642491054,0.766293185,-8.22E-12,1,4051200,0.7,5320000,863531.9793,102608.8289,88859.1918,1055000
-0.901206648,-0.433389638,0.785917129,0.618331842,-3.92E-12,1,3136800,0.6,5320000,751664.0784,94186.91979,68549.00177,914400
-0.908528439,-0.417823019,0.895970335,0.444113904,3.76E-13,1,2740300,0.5,5320000,324775.7827,38938.55917,32785.65811,396500
-0.915581371,-0.402132755,0.967977416,0.251037292,-9.88E-12,1,2354900,0.4,5320000,317839.7406,35963.63618,31596.62322,385400
-0.922363357,-0.386323489,0.998880694,0.047300733,-5.58E-12,1,2190100,0.3,5320000,139512.0637,12652.46644,12635.46984,164800
-0.928872389,-0.370399898,0.987367903,-0.158444385,-1.28E-12,1,4012700,0.2,4070000,50586.97379,4558.391112,4654.635094,59800
-0.935106542,-0.354366696,0.933927919,-0.357461385,-1.15E-11,1,3888100,0.1,4070000,107865.8613,8511.599532,8222.539203,124600
-0.94106397,-0.338228626,0.840829996,-0.541299287,-7.24E-12,1,3430500,0,4070000,374551.8803,44505.97167,38542.14803,457600
-0.946742911,-0.321990465,0.712027405,-0.702151675,-2.94E-12,1,2834600,0,4070000,489847.5769,61380.12413,44672.29895,595900
-0.952141684,-0.305657018,0.552989569,-0.833188176,-1.32E-11,1,2829000,0,4070000,4586.997183,549.9519076,463.0509091,5600
-0.957258692,-0.289233119,0.370469806,-0.92884451,-8.89E-12,1,2826300,0,4070000,2226.692526,251.9507465,221.3567273,2700
-0.962092419,-0.272723627,0.172218562,-0.985058763,-4.59E-12,1,2775800,0,4070000,42750.96613,3877.121086,3871.912784,50500
-0.966641437,-0.256133428,-0.033345701,-0.999443877,-2.94E-13,1,2698100,0,4070000,65729.22849,5922.859355,6047.912154,77700
-0.970904397,-0.239467433,-0.237493986,-0.971389009,-1.05E-11,1,2561600,0,4070000,118167.657,9324.505105,9007.837891,136500
-0.97488004,-0.222730572,-0.431557422,-0.902085468,-6.25E-12,1,1994000,0,4070000,464588.39,55204.52256,47807.08746,567600
-0.978567188,-0.205927799,-0.607295377,-0.794476132,-1.95E-12,1,1525900,0,4070000,384792.1644,48216.20423,35091.63138,468100
-0.981964751,-0.189064086,-0.757245386,-0.653130482,-1.22E-11,1,1076200,0,4070000,532173.5839,63804.24185,53722.17422,649700
-0.985071722,-0.172144424,-0.87504003,-0.484050561,-7.91E-12,1,813300,0.1,200000,216813.876,24532.5375,21553.58652,262900
-0.987887183,-0.155173819,-0.955677327,-0.294416112,-3.61E-12,1,658700,0.2,200000,130877.2151,11869.36475,11853.42013,154600
-0.9904103,-0.138157295,-0.995733126,-0.092279695,6.92E-13,1,3681200,0.3,3720000,106757.1253,9619.882247,9822.992455,126200
-0.992640327,-0.121099885,-0.993506514,0.113775249,-9.56E-12,1,3588400,0.4,3720000,80336.69282,6339.297243,6124.009936,92800
-0.994576603,-0.104006638,-0.94909204,0.314998887,-5.26E-12,1,2778600,0.5,3720000,662832.414,78760.78641,68206.79955,809800
-0.996218556,-0.086882614,-0.864375704,0.502846539,-9.65E-13,1,2341800,0.6,3720000,359062.6306,44992.17691,32745.19245,436800
-0.9975657,-0.069732878,-0.742954866,0.669341518,-1.12E-11,1,1882500,0.7,3720000,376215.6797,45105.87699,37978.44331,459300
-0.998617636,-0.052562506,-0.58998549,0.807413847,-6.92E-12,1,1654300,0.8,3720000,188196.7535,21294.50383,18708.74265,228200
-0.999374053,-0.035376579,-0.411963209,0.91120048,-2.62E-12,1,1497700,0.9,3720000,132570.3227,12022.9141,12006.76321,156600
-0.999834727,-0.018180183,-0.216447487,0.976294262,-1.29E-11,1,1159400,1,3720000,286180.1544,25787.68751,26332.15806,338300
-0.999999521,-0.000978408,-0.011740626,0.999931076,-8.58E-12,1,2943000,1,3070000,109943.5344,8675.546874,8380.91877,127000
-0.999868388,0.016223657,0.193464785,0.98110722,-4.28E-12,1,2147800,0.9,3070000,650882.1137,77340.79693,66977.0894,795200
-0.999441365,0.033420921,0.390454984,0.920622021,2.12E-14,1,1557200,0.8,3070000,485490.8188,60834.20257,44274.97862,590600
-0.998718579,0.050608295,0.57086506,0.821043899,-1.02E-11,1,1069100,0.7,3070000,399805.9509,47934.20109,40359.84798,488100
-0.997700244,0.067780693,0.727034151,0.686601298,-5.93E-12,1,509000,0.6,3070000,461914.9941,52265.78263,45919.22331,560100
-0.996386662,0.084933032,0.852330757,0.523003136,-1.64E-12,1,3236500,0.5,3320000,134094.1195,12161.10852,12144.77198,158400
-0.99477822,0.102060237,0.941434332,0.33719638,-1.19E-11,1,2984900,0.4,3320000,212837.5018,19178.78267,19583.71554,251600
-0.992875396,0.11915724,0.990561218,0.137071051,-7.59E-12,1,2851800,0.3,3320000,115224.2868,9092.24637,8783.466837,133100
-0.990678752,0.136218981,0.997625311,-0.068874807,-3.29E-12,1,2303400,0.2,3320000,448872.9265,53337.13913,46189.93439,548400
-0.988188938,0.15324041,0.962326644,-0.271895993,-1.35E-11,1,1851300,0.1,3320000,371639.6871,46568.13915,33892.17378,452100
-0.985406691,0.170216492,0.886164125,-0.463371497,-9.25E-12,1,1504100,0,3320000,284393.8254,34097.01827,28709.15636,347200
-0.982332834,0.187142201,0.772371889,-0.63517058,-4.95E-12,1,1339800,0,3320000,135498.3637,15331.6695,13469.96677,164300
-0.978968277,0.20401253,0.625781963,-0.779998035,-6.49E-13,1,1036900,1,3320000,256421.1414,23255.04905,23223.80955,302900
-0.975314016,0.220822486,0.452619084,-0.891703967,-1.09E-11,1,979000,0,3320000,48979.69536,4413.559288,4506.74535,57900
-0.971371132,0.237567094,0.26023637,-0.96554494,-6.60E-12,1,3612600,0,3720000,108212.1401,8538.924089,8248.935798,125000
-0.967140791,0.2542414,0.056803084,-0.998385401,-2.31E-12,1,3035100,0,3720000,472691.6759,56167.39214,48640.932,577500
-0.962624247,0.270840468,-0.149042266,-0.988830826,-1.26E-11,1,2515100,0,3720000,427455.5127,53562.11536,38982.37196,520000
-0.957822835,0.287359387,-0.348558745,-0.937286936,-8.26E-12,1,2123800,0,3720000,320516.4282,38427.88954,32355.68227,391300
-0.952737976,0.303793268,-0.533274166,-0.845942471,-3.96E-12,1,1944800,0,3720000,147621.4675,16703.40134,14675.13118,179000
-0.947371174,0.320137248,-0.695344846,-0.718676245,3.37E-13,1,1546600,0,3720000,337097.7171,30571.67557,30530.60734,398200
-0.941724019,0.336386491,-0.827888683,-0.560892439,-9.92E-12,1,1472500,0,3720000,62683.85883,5648.441161,5767.700007,74100
-0.935798182,0.352536187,-0.925277388,-0.379291123,-5.62E-12,1,1296800,0.1,3720000,152102.9841,12002.3117,11594.70416,175700
-0.929595415,0.368581558,-0.983375485,-0.18158374,-1.32E-12,1,826200,1.2,3720000,385192.5587,45770.34587,39637.09541,470600
